101	2	-0.6	0.09	1.29	0.72	-0.23	0.09	-0.2	-0.57	-0.32	0.07	0.43	0.23	-0.087	-0.28	-0.27	-0.31
102	2	-0.74	0.32	1.62	0.88	0.46	-0.15	-0.44	-1.19	-0.9	0.85	0.77	0.24	0.112	-0.44	-1.0	-0.87
103	2	-0.4	0.29	1.47	0.79	-0.09	-0.48	-0.73	-0.79	-0.41	0.63	0.38	-0.24	0.1	-0.409	-0.56	-0.89
104	2	-0.55	0.04	1.49	1.14	0.17	-0.31	-0.95	-1.48	-0.74	1.14	0.81	0.57	0.14	-0.392	-1.11	-0.54
105	2	-0.22	-0.27	0.49	0.4	0.03	-0.29	-0.42	-0.57	-0.23	0.75	0.41	0.33	-0.15	-0.37	-0.52	-0.27
106	2	-0.27	0.12	1.2	0.84	0.33	-0.19	-0.68	-0.99	-0.64	0.8	0.557	0.3	0.05	-0.29	-0.42	-0.56
107	2	-0.49	0.51	1.41	1.23	0.28	-0.35	-1.16	-1.38	-1.16	1.03	1.25	1.06	-0.38	-0.65	-0.24	-0.44
108	2	0.63	0.87	2.0	1.05	-0.77	-0.46	-1.82	-1.86	-0.1	0.92	-0.01	0.17	-0.75	-0.82	-0.476	0.0
109	2	-0.02	0.76	1.43	0.5	-0.2	-0.43	-0.35	-0.73	-0.51	0.89	-0.2	0.07	-0.079	-0.6	-1.06	-0.36
110	2	-0.72	-0.26	0.59	0.33	0.01	0.02	0.0	-0.11	-0.28	0.55	0.25	0.18	0.051	-0.01	0.08	-0.49
111	2	-0.62	-0.43	1.38	0.79	0.19	-0.28	-0.62	-0.93	-0.83	1.12	1.09	0.32	0.04	-0.309	-1.16	-0.57
112	2	0.42	0.2	-0.17	-0.57	-0.35	-0.5	-0.17	-0.17	0.26	0.52	0.27	-0.22	0.07	0.144	0.04	-0.07
113	2	-0.98	0.07	1.44	1.14	0.47	-0.41	-0.83	-1.05	-0.56	0.76	1.02	0.5	0.0060	-0.57	-0.94	-0.71
114	2	0.23	0.11	1.08	0.36	-0.07	-0.33	-0.39	-0.19	-0.57	0.83	0.28	-0.32	-0.118	-0.25	-0.7	-0.6
115	2	-0.16	-0.54	1.09	0.51	-0.12	-0.41	-0.36	-0.52	-0.23	0.24	0.47	0.34	-0.16	-0.14	0.0	-0.52
116	2	-0.05	-0.18	1.34	0.81	0.56	-0.19	-0.12	-1.06	-0.74	0.62	0.69	-0.07	0.15	-0.306	-0.89	-1.05
117	2	-0.41	0.11	0.71	0.72	-0.03	-0.21	-0.38	-0.29	-0.62	0.73	0.56	0.2	-0.061	-0.1	-0.52	-0.62
118	2	-0.36	0.41	1.48	0.92	0.48	0.14	-0.13	-0.43	-0.68	0.72	0.53	0.25	-0.36	-0.315	-1.34	-1.52
119	2	0.11	0.18	1.02	0.61	0.16	0.13	-0.21	-0.22	-0.71	0.53	0.12	-0.06	-0.028	-0.01	-0.79	-0.83
120	2	-0.6	0.19	0.84	0.21	-0.39	-1.04	-1.43	-1.64	-0.26	1.31	1.23	0.55	0.39	-0.2	-0.617	0.0
121	2	-0.43	-0.06	0.72	0.35	-0.02	-0.59	-0.48	-0.98	-0.54	1.16	1.06	0.45	0.44	-0.293	-0.92	-0.36
122	2	-0.54	0.49	1.87	0.86	-0.02	-0.27	-1.5	-1.54	-1.09	0.91	0.9	0.3	-0.12	-0.48	-0.789	0.0
123	2	-0.525	0.83	1.54	0.39	-0.27	0.09	-0.51	-1.06	-1.5	1.35	0.6	0.04	0.271	-0.32	-0.93	-1.02
124	2	-0.67	0.4	1.44	0.24	-1.26	0.03	-0.24	-0.77	-0.73	1.62	0.7	-0.01	0.0060	-0.28	-0.85	-0.5
125	2	-1.55	-1.15	0.86	0.88	0.9	0.66	-0.09	-0.46	-1.09	0.21	0.77	0.43	0.328	0.27	0.36	-0.57
126	2	-0.336	-0.99	1.71	0.42	-1.64	-0.71	-0.87	-1.24	-1.55	2.16	1.75	0.85	0.76	-0.2	-0.99	-0.52
127	2	-1.45	0.43	0.04	-0.76	-1.66	-0.88	-1.7	-1.39	-0.32	1.25	1.11	0.516	0.71	0.92	1.07	1.51
128	2	-0.95	-0.38	0.67	0.45	0.66	0.39	0.23	-0.46	-0.5	0.28	0.17	0.36	0.114	0.05	-0.28	-0.54
129	2	1.22	0.09	-1.93	-1.16	-0.3	-0.47	-0.76	-1.09	0.1	1.12	1.0	0.42	0.13	0.0	0.28	0.64
130	2	0.4	0.56	0.88	-0.01	-1.05	-0.7	-1.17	-0.25	0.33	-2.19	0.42	0.26	0.38	0.29	0.81	1.05
131	2	0.51	0.35	0.84	-0.14	-0.22	-0.07	-0.14	-0.61	-0.59	0.63	0.5	0.36	-1.2	-0.304	-0.01	-0.11
132	2	0.05	0.05	0.86	0.46	-0.6	-0.62	-0.92	-0.86	-0.35	0.65	0.19	0.16	0.12	-0.089	0.22	0.27
133	2	0.09	0.03	0.39	-0.2	-0.63	-1.09	-0.97	-0.53	0.11	0.34	0.52	-0.08	0.11	0.12	0.25	0.59
134	2	0.38	-0.72	-0.85	-0.53	-0.71	-0.61	-0.62	-0.2	0.35	0.79	0.59	0.41	0.2	0.29	0.3	0.49
135	2	-0.22	0.69	1.86	1.05	-0.04	-0.28	-0.86	-1.25	-0.58	0.39	0.53	0.15	-0.34	-0.548	-0.84	-0.69
136	2	-0.23	-0.05	0.86	0.19	0.57	-0.3	-0.08	-0.42	-0.48	0.53	0.54	0.024	-0.21	-0.32	-0.49	-0.44
137	2	-1.31	-0.27	0.4	0.78	0.67	0.41	0.07	0.0	-0.11	0.35	0.26	0.407	0.08	-0.22	-0.3	-0.21
138	2	-0.39	-0.16	0.47	0.11	0.11	-0.16	-0.46	-0.51	-0.34	0.24	0.36	0.18	0.059	0.02	0.26	-0.03
139	2	-1.3	-0.2	1.65	0.78	-0.78	-0.2	-0.65	-1.52	-0.86	1.55	1.74	0.73	0.06	-0.11	-0.86	-0.58
140	2	-1.5	-0.87	0.8	0.66	0.51	0.03	-0.12	-0.85	-0.72	0.89	1.09	0.353	0.21	0.11	-0.33	-0.21
141	2	0.24	0.37	0.65	0.51	-0.03	-0.46	-0.55	-1.04	-0.56	0.44	0.47	0.3	0.04	-0.233	-0.2	-0.15
142	2	-1.07	-0.45	1.03	0.48	-0.11	-0.27	-1.29	-0.44	-0.1	0.79	0.92	0.24	-0.22	-0.19	-0.503	0.0
143	2	-0.06	-0.11	1.07	0.34	-0.19	0.02	-0.31	-0.16	-0.28	0.57	0.16	-0.01	-0.017	-0.13	-0.62	-0.35
144	2	0.33	0.38	1.06	0.08	-0.63	-0.18	-0.01	-0.46	-0.16	0.56	0.47	0.08	-0.9	-0.204	-0.36	-0.11
145	2	-0.47	-0.57	0.44	0.28	-0.12	-0.22	-0.09	-0.48	0.04	0.59	0.35	0.44	-0.0060	0.07	-0.22	-0.11
146	2	0.05	-0.48	-0.35	-0.35	-0.32	-0.14	-0.09	-0.17	-0.01	0.39	0.44	-0.24	0.174	0.16	0.18	0.26
